timestamp,username,ip_address,country,login_status,role,auth_method,user_agent,device_id,endpoint,failure_reason,mfa_result,account_lock,risk_score
04-01-2026 09:28,walter,203.0.113.54,Unknown,FAILED,admin,Password,python-requests/2.31.0,AND-a295956d00-7381,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,69
04-01-2026 09:28,mallory,203.0.113.137,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-7c8db6258e-7363,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,75
04-01-2026 09:28,oscar,203.0.113.151,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-95a18daf36-9565,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,81
04-01-2026 09:28,trent,203.0.113.116,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-b8728869fe-5557,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,67
04-01-2026 09:28,peggy,203.0.113.18,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-27bacb1156-7252,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,87
04-01-2026 09:28,walter,203.0.113.249,Unknown,FAILED,admin,Password,python-requests/2.31.0,LIN-a295956d00-6119,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,76
04-01-2026 09:28,victor,203.0.113.112,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-c37fb3917b-3956,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,80
04-01-2026 09:29,victor,203.0.113.190,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-c37fb3917b-5055,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,93
04-01-2026 09:29,eve,203.0.113.61,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-a7d962f4cb-4022,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,76
04-01-2026 09:29,trent,203.0.113.128,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-b8728869fe-6289,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,72
04-01-2026 09:29,charlie,203.0.113.35,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-828a47edc4-9725,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,90
04-01-2026 09:29,oscar,203.0.113.202,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-95a18daf36-2562,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,78
04-01-2026 09:29,oscar,203.0.113.210,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-95a18daf36-2494,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,75
04-01-2026 09:29,walter,203.0.113.135,Unknown,FAILED,admin,Password,python-requests/2.31.0,IOS-a295956d00-4228,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,78
04-01-2026 09:29,oscar,203.0.113.247,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-95a18daf36-6198,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,97
04-01-2026 09:29,diana,203.0.113.250,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-00ffdf1959-7783,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,73
04-01-2026 09:30,bob,203.0.113.112,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-22b97ab9df-3230,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,96
04-01-2026 09:30,walter,203.0.113.150,Unknown,FAILED,admin,Password,python-requests/2.31.0,LIN-a295956d00-3153,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,77
04-01-2026 09:30,eve,203.0.113.174,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-a7d962f4cb-9375,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,77
04-01-2026 09:30,victor,203.0.113.232,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-c37fb3917b-6277,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,89
04-01-2026 09:30,bob,203.0.113.116,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-22b97ab9df-6776,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,69
04-01-2026 09:30,bob,203.0.113.97,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-22b97ab9df-2259,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,72
04-01-2026 09:30,eve,203.0.113.60,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-a7d962f4cb-7150,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,95
04-01-2026 09:30,trent,203.0.113.194,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-b8728869fe-7209,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,73
04-01-2026 09:30,walter,203.0.113.16,Unknown,FAILED,admin,Password,python-requests/2.31.0,LIN-a295956d00-5703,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,95
04-01-2026 09:30,bob,203.0.113.19,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-22b97ab9df-1732,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,84
04-01-2026 09:30,oscar,10.0.0.137,Internal,SUCCESS,user,OTP,"Mozilla/5.0 (Linux; Android 14; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",IOS-2e4a5b0656-1839,/password/reset,,PASSED,NO,13
04-01-2026 09:30,walter,203.0.113.246,Unknown,FAILED,admin,Password,python-requests/2.31.0,SRV-a295956d00-5315,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,83
04-01-2026 09:31,victor,203.0.113.171,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-c37fb3917b-1349,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,100
04-01-2026 09:31,alice,203.0.113.110,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-ea6cd4fc8b-8973,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,99
04-01-2026 09:31,trent,203.0.113.225,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-b8728869fe-8260,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,87
04-01-2026 09:31,oscar,203.0.113.186,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-95a18daf36-7948,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,54
04-01-2026 09:31,alice,203.0.113.220,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-ea6cd4fc8b-2481,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,75
04-01-2026 09:31,alice,203.0.113.168,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-ea6cd4fc8b-2911,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,86
04-01-2026 09:31,oscar,203.0.113.137,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-95a18daf36-6198,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,93
04-01-2026 09:31,alice,203.0.113.198,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-ea6cd4fc8b-3749,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,98
04-01-2026 09:31,mallory,203.0.113.66,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-7c8db6258e-1188,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,98
04-01-2026 09:31,alice,203.0.113.51,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-ea6cd4fc8b-6417,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,75
04-01-2026 09:32,trent,203.0.113.96,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-b8728869fe-8218,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,100
04-01-2026 09:32,walter,203.0.113.193,Unknown,FAILED,admin,Password,python-requests/2.31.0,IOS-a295956d00-1853,/api/v1/auth/login,ACCOUNT_LOCKED,NOT_REQUIRED,YES,73
04-01-2026 09:32,trent,203.0.113.118,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-b8728869fe-3369,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,100
04-01-2026 09:32,eve,203.0.113.68,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-a7d962f4cb-5543,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,68
04-01-2026 09:32,mallory,203.0.113.237,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-7c8db6258e-3579,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,85
04-01-2026 09:32,victor,203.0.113.35,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-c37fb3917b-4705,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,81
04-01-2026 09:32,victor,203.0.113.212,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-c37fb3917b-7565,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,80
04-01-2026 09:32,oscar,203.0.113.48,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-95a18daf36-2033,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,85
04-01-2026 09:32,mallory,203.0.113.107,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-7c8db6258e-2208,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,86
04-01-2026 09:32,trent,203.0.113.180,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-b8728869fe-4350,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,83
04-01-2026 09:32,diana,203.0.113.111,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-00ffdf1959-2768,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,80
04-01-2026 09:32,walter,203.0.113.24,Unknown,FAILED,admin,Password,python-requests/2.31.0,LIN-a295956d00-7275,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,82
04-01-2026 09:32,victor,203.0.113.62,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-c37fb3917b-6881,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,100
04-01-2026 09:33,victor,203.0.113.9,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-c37fb3917b-4920,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,81
04-01-2026 09:33,peggy,203.0.113.115,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-27bacb1156-5475,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,97
04-01-2026 09:33,trent,203.0.113.59,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-b8728869fe-3538,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,85
04-01-2026 09:33,trent,203.0.113.92,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-b8728869fe-6576,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,82
04-01-2026 09:33,oscar,203.0.113.191,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-95a18daf36-8550,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,84
04-01-2026 09:33,mallory,203.0.113.196,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-7c8db6258e-8800,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,90
04-01-2026 09:33,mallory,203.0.113.249,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-7c8db6258e-6134,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,72
04-01-2026 09:33,eve,203.0.113.204,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-a7d962f4cb-2524,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,76
04-01-2026 09:33,diana,203.0.113.183,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-00ffdf1959-9006,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,66
04-01-2026 09:33,peggy,203.0.113.159,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-27bacb1156-8501,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,77
04-01-2026 09:33,eve,203.0.113.96,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-a7d962f4cb-5369,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,100
04-01-2026 09:33,walter,203.0.113.25,Unknown,FAILED,admin,Password,python-requests/2.31.0,AND-a295956d00-9281,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,86
04-01-2026 09:34,mallory,203.0.113.101,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-7c8db6258e-2929,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,81
04-01-2026 09:34,charlie,203.0.113.164,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-828a47edc4-4965,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,72
04-01-2026 09:34,peggy,203.0.113.44,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-27bacb1156-3577,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,92
04-01-2026 09:34,mallory,203.0.113.215,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-7c8db6258e-6802,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,84
04-01-2026 09:34,peggy,203.0.113.237,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-27bacb1156-2020,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,86
04-01-2026 09:34,oscar,203.0.113.232,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-95a18daf36-3938,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,87
04-01-2026 09:34,eve,203.0.113.197,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-a7d962f4cb-5582,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,72
04-01-2026 09:34,diana,203.0.113.214,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-00ffdf1959-8305,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,73
04-01-2026 09:34,alice,203.0.113.172,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-ea6cd4fc8b-6344,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,97
04-01-2026 09:34,mallory,203.0.113.7,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-7c8db6258e-8702,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,75
04-01-2026 09:34,alice,203.0.113.212,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-ea6cd4fc8b-5634,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,72
04-01-2026 09:34,victor,203.0.113.219,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-c37fb3917b-2122,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,79
04-01-2026 09:34,victor,203.0.113.90,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-c37fb3917b-2816,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,77
04-01-2026 09:35,charlie,203.0.113.214,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-828a47edc4-2502,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,74
04-01-2026 09:35,charlie,203.0.113.85,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-828a47edc4-6218,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,98
04-01-2026 09:35,walter,203.0.113.246,Unknown,FAILED,admin,Password,python-requests/2.31.0,AND-a295956d00-2129,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,93
04-01-2026 09:35,eve,203.0.113.32,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-a7d962f4cb-4681,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,95
04-01-2026 09:35,peggy,203.0.113.132,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-27bacb1156-7418,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,75
04-01-2026 09:35,trent,203.0.113.145,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-b8728869fe-8837,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,80
04-01-2026 09:35,oscar,203.0.113.115,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-95a18daf36-3973,/api/v1/auth/login,ACCOUNT_LOCKED,NOT_REQUIRED,YES,76
04-01-2026 09:35,diana,203.0.113.181,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-00ffdf1959-8511,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,86
04-01-2026 09:35,oscar,203.0.113.71,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-95a18daf36-9817,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,64
04-01-2026 09:35,eve,203.0.113.5,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-a7d962f4cb-3361,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,74
04-01-2026 09:35,bob,203.0.113.247,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-22b97ab9df-7120,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,75
04-01-2026 09:36,charlie,203.0.113.34,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-828a47edc4-8787,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,82
04-01-2026 09:36,bob,203.0.113.141,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-22b97ab9df-5331,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,88
04-01-2026 09:36,mallory,203.0.113.238,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-7c8db6258e-7853,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,74
04-01-2026 09:36,bob,203.0.113.242,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-22b97ab9df-2889,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,81
04-01-2026 09:36,diana,203.0.113.137,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-00ffdf1959-4648,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,83
04-01-2026 09:36,charlie,203.0.113.84,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-828a47edc4-5794,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,80
04-01-2026 09:36,trent,203.0.113.195,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-b8728869fe-3295,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,78
04-01-2026 09:36,mallory,203.0.113.11,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-7c8db6258e-6517,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,78
04-01-2026 09:37,bob,203.0.113.140,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-22b97ab9df-8231,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,85
04-01-2026 09:37,diana,203.0.113.118,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-00ffdf1959-4090,/api/v1/auth/login,ACCOUNT_LOCKED,NOT_REQUIRED,YES,83
04-01-2026 09:37,victor,203.0.113.153,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-c37fb3917b-1520,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,86
04-01-2026 09:37,eve,203.0.113.49,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-a7d962f4cb-1962,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,76
04-01-2026 09:37,charlie,203.0.113.20,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-828a47edc4-6661,/api/v1/auth/login,ACCOUNT_LOCKED,NOT_REQUIRED,YES,84
04-01-2026 09:37,eve,203.0.113.195,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-a7d962f4cb-4578,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,76
04-01-2026 09:37,charlie,203.0.113.239,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-828a47edc4-8178,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,75
04-01-2026 09:37,walter,203.0.113.245,Unknown,FAILED,admin,Password,python-requests/2.31.0,SRV-a295956d00-8563,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,78
04-01-2026 09:37,bob,203.0.113.92,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-22b97ab9df-8434,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,82
04-01-2026 09:37,charlie,203.0.113.106,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-828a47edc4-8793,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,90
04-01-2026 09:37,victor,203.0.113.14,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-c37fb3917b-9856,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,100
04-01-2026 09:37,oscar,203.0.113.152,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-95a18daf36-3114,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,99
04-01-2026 09:37,alice,203.0.113.214,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-ea6cd4fc8b-6925,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,80
04-01-2026 09:37,victor,203.0.113.184,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-c37fb3917b-3042,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,83
04-01-2026 09:37,alice,203.0.113.240,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-ea6cd4fc8b-2697,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,85
04-01-2026 09:37,mallory,203.0.113.106,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-7c8db6258e-1430,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,69
04-01-2026 09:38,bob,203.0.113.25,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-22b97ab9df-1228,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,89
04-01-2026 09:38,mallory,203.0.113.86,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-7c8db6258e-3002,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,77
04-01-2026 09:38,alice,203.0.113.123,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-ea6cd4fc8b-7035,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,90
04-01-2026 09:38,walter,203.0.113.158,Unknown,FAILED,admin,Password,python-requests/2.31.0,SRV-a295956d00-3688,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,80
04-01-2026 09:38,walter,203.0.113.213,Unknown,FAILED,admin,Password,python-requests/2.31.0,WIN-a295956d00-2330,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,74
04-01-2026 09:38,peggy,203.0.113.116,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-27bacb1156-6295,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,70
04-01-2026 09:38,mallory,203.0.113.84,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-7c8db6258e-5430,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,79
04-01-2026 09:38,walter,203.0.113.90,Unknown,FAILED,admin,Password,python-requests/2.31.0,IOS-a295956d00-8018,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,79
04-01-2026 09:38,bob,203.0.113.56,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-22b97ab9df-9179,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,91
04-01-2026 09:38,walter,203.0.113.48,Unknown,FAILED,admin,Password,python-requests/2.31.0,IOS-a295956d00-6213,/api/v1/auth/login,RATE_LIMITED,NOT_REQUIRED,NO,79
04-01-2026 09:38,diana,203.0.113.95,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-00ffdf1959-3830,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,98
04-01-2026 09:38,alice,203.0.113.114,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-ea6cd4fc8b-8679,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,89
04-01-2026 09:38,trent,203.0.113.129,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-b8728869fe-6530,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,89
04-01-2026 09:38,mallory,203.0.113.51,Unknown,FAILED,user,Password,python-requests/2.31.0,LIN-7c8db6258e-5728,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,90
04-01-2026 09:38,peggy,203.0.113.123,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-27bacb1156-8749,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,83
04-01-2026 09:39,bob,203.0.113.121,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-22b97ab9df-3126,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,89
04-01-2026 09:39,diana,203.0.113.183,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-00ffdf1959-7843,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,60
04-01-2026 09:39,diana,203.0.113.212,Unknown,FAILED,user,Password,python-requests/2.31.0,SRV-00ffdf1959-7471,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,74
04-01-2026 09:39,alice,203.0.113.122,Unknown,FAILED,user,Password,python-requests/2.31.0,AND-ea6cd4fc8b-8216,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,89
04-01-2026 09:39,diana,203.0.113.110,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-00ffdf1959-8973,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,77
04-01-2026 09:39,peggy,203.0.113.245,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-27bacb1156-5415,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,83
04-01-2026 09:39,diana,203.0.113.124,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-00ffdf1959-6763,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,74
04-01-2026 09:39,bob,203.0.113.149,Unknown,FAILED,user,Password,python-requests/2.31.0,IOS-22b97ab9df-6253,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,100
04-01-2026 09:39,oscar,203.0.113.177,Unknown,FAILED,user,Password,python-requests/2.31.0,WIN-95a18daf36-3485,/api/v1/auth/login,INVALID_PASSWORD,NOT_REQUIRED,NO,74
04-01-2026 09:39,bob,203.0.113.50,Unknown,FAILED,user,Password,python-requests/2.31.0,MAC-22b97ab9df-9163,/api/v1/auth/login,ACCOUNT_LOCKED,NOT_REQUIRED,YES,62
